"site","round","sample_pt","sample_id","year","barcode_id","active_flower","final_id","notes","plate","well","date","julian_date","lat","long"
"ED",6,"ED13","6_ED13",2022,"ED6_13_03","TRRE","B. mixtus","","mixtus_DNA_05","F8",2020-07-21,202,"49.0968308","-122.9358556"
"ED",6,"ED13","6_ED13",2022,"ED6_13_04","TRRE","B. impatiens","","impatiens_DNA_10","G7",2020-07-21,202,"49.0968308","-122.9358556"
"ED",6,"ED13","6_ED13",2022,"ED6_13_05","TRRE","B. impatiens","","impatiens_DNA_07","B11",2020-07-21,202,"49.0968308","-122.9358556"
"ED",6,"ED13","6_ED13",2022,"ED6_13_06","TRRE","B. impatiens","","impatiens_DNA_11","G12",2020-07-21,202,"49.0968308","-122.9358556"
"ED",6,"ED13","6_ED13",2022,"ED6_13_07","TRRE","B. mixtus","","mixtus_DNA_05","C4",2020-07-21,202,"49.0968308","-122.9358556"
"ED",6,"ED13","6_ED13",2022,"ED6_13_10","TRRE","B. impatiens","","impatiens_DNA_06","C12",2020-07-21,202,"49.0968308","-122.9358556"
"ED",6,"ED13","6_ED13",2022,"ED6_13_12","TRRE","B. mixtus","","mixtus_DNA_04","H3",2020-07-21,202,"49.0968308","-122.9358556"
"ED",6,"ED13","6_ED13",2022,"ED6_13_13","TRRE","B. mixtus","","mixtus_DNA_05","C10",2020-07-21,202,"49.0968308","-122.9358556"
"ED",6,"ED13","6_ED13",2022,"ED6_13_14","TRRE","B. impatiens","","impatiens_DNA_06","F8",2020-07-21,202,"49.0968308","-122.9358556"
"ED",6,"ED13","6_ED13",2022,"ED6_13_15","TRRE","B. impatiens","","impatiens_DNA_05","F11",2020-07-21,202,"49.0968308","-122.9358556"
"ED",6,"ED13","6_ED13",2022,"ED6_13_17","TRRE","B. mixtus","","mixtus_DNA_05","C9",2020-07-21,202,"49.0968308","-122.9358556"
"ED",6,"ED13","6_ED13",2022,"ED6_13_18","TRRE","B. impatiens","","impatiens_DNA_12","B10",2020-07-21,202,"49.0968308","-122.9358556"
"ED",6,"ED13","6_ED13",2022,"ED6_13_19","TRRE","B. impatiens","","impatiens_DNA_06","F12",2020-07-21,202,"49.0968308","-122.9358556"
"ED",6,"ED13","6_ED13",2022,"ED6_13_21","TRRE","B. impatiens","","impatiens_DNA_05","E12",2020-07-21,202,"49.0968308","-122.9358556"
"ED",6,"ED13","6_ED13",2022,"ED6_13_24","TRRE","B. mixtus","","mixtus_DNA_04","G11",2020-07-21,202,"49.0968308","-122.9358556"
"ED",6,"ED14","6_ED14",2022,"ED6_14_01","SPDO","B. mixtus","","mixtus_DNA_05","B1",2020-07-21,202,"49.0974916","-122.9390522"
"ED",6,"ED14","6_ED14",2022,"ED6_14_02","SPDO","B. mixtus","","mixtus_DNA_05","D5",2020-07-21,202,"49.0974916","-122.9390522"
"ED",6,"ED15","6_ED15",2022,"ED6_15_01","SPDO","B. impatiens","","impatiens_DNA_05","H2",2020-07-21,202,"49.0918464","-122.9461469"
"ED",6,"ED16","6_ED16",2022,"ED6_16_01","RUAR","B. impatiens","","impatiens_DNA_07","F5",2020-07-21,202,"49.0908698","-122.9480405"
"ED",6,"ED17","6_ED17",2022,"ED6_17_01","TRIN","B. impatiens","","impatiens_DNA_10","H10",2020-07-21,202,"49.0940828","-122.9349878"
"ED",6,"ED19A","6_ED19A",2022,"ED6_19A_01","IMGL","B. impatiens","","impatiens_DNA_10","H9",2020-07-21,202,"49.0978928","-122.9307244"
"ED",6,"ED19A","6_ED19A",2022,"ED6_19A_02","IMGL","B. impatiens","","impatiens_DNA_05","G6",2020-07-21,202,"49.0978928","-122.9307244"
"ED",6,"ED19A","6_ED19A",2022,"ED6_19A_03","IMGL","B. impatiens","","impatiens_DNA_10","F12",2020-07-21,202,"49.0978928","-122.9307244"
"ED",6,"ED19A","6_ED19A",2022,"ED6_19A_04","IMGL","B. impatiens","","impatiens_DNA_11","C11",2020-07-21,202,"49.0978928","-122.9307244"
"ED",6,"ED19A","6_ED19A",2022,"ED6_19A_05","IMGL","B. impatiens","male","impatiens_DNA_11","B8",2020-07-21,202,"49.0978928","-122.9307244"
"ED",6,"ED19A","6_ED19A",2022,"ED6_19A_06","IMGL","B. impatiens","","impatiens_DNA_12","C4",2020-07-21,202,"49.0978928","-122.9307244"
"ED",6,"ED19A","6_ED19A",2022,"ED6_19A_07","IMGL","B. impatiens","","impatiens_DNA_10","H12",2020-07-21,202,"49.0978928","-122.9307244"
"ED",6,"ED19A","6_ED19A",2022,"ED6_19A_08","IMGL","B. impatiens","","impatiens_DNA_06","D3",2020-07-21,202,"49.0978928","-122.9307244"
"ED",6,"ED19A","6_ED19A",2022,"ED6_19A_09","IMGL","B. impatiens","","impatiens_DNA_11","B6",2020-07-21,202,"49.0978928","-122.9307244"
"ED",6,"ED19A","6_ED19A",2022,"ED6_19A_10","IMGL","B. impatiens","","impatiens_DNA_11","C4",2020-07-21,202,"49.0978928","-122.9307244"
"ED",6,"ED19A","6_ED19A",2022,"ED6_19A_11","IMGL","B. impatiens","","impatiens_DNA_05","E10",2020-07-21,202,"49.0978928","-122.9307244"
"ED",6,"ED19A","6_ED19A",2022,"ED6_19A_12","IMGL","B. impatiens","male","impatiens_DNA_07","B1",2020-07-21,202,"49.0978928","-122.9307244"
"ED",6,"ED19A","6_ED19A",2022,"ED6_19A_13","IMGL","B. impatiens","","impatiens_DNA_06","D11",2020-07-21,202,"49.0978928","-122.9307244"
"ED",6,"ED19A","6_ED19A",2022,"ED6_19A_14","IMGL","B. impatiens","","impatiens_DNA_06","G1",2020-07-21,202,"49.0978928","-122.9307244"
"ED",6,"ED19A","6_ED19A",2022,"ED6_19A_15","IMGL","B. impatiens","","impatiens_DNA_06","G7",2020-07-21,202,"49.0978928","-122.9307244"
"ED",6,"ED19A","6_ED19A",2022,"ED6_19A_17","IMGL","B. impatiens","","impatiens_DNA_12","D1",2020-07-21,202,"49.0978928","-122.9307244"
"ED",6,"ED19A","6_ED19A",2022,"ED6_19A_18","IMGL","B. impatiens","","impatiens_DNA_10","G9",2020-07-21,202,"49.0978928","-122.9307244"
"ED",6,"ED22A","6_ED22A",2022,"ED6_22A_01","TRRE","B. mixtus","","mixtus_DNA_04","G1",2020-07-21,202,"49.1028989","-122.9460592"
"ED",6,"ED22A","6_ED22A",2022,"ED6_22A_02","TRRE","B. impatiens","","impatiens_DNA_08","H9",2020-07-21,202,"49.1028989","-122.9460592"
"ED",6,"ED22A","6_ED22A",2022,"ED6_22A_03","TRRE","B. mixtus","","mixtus_DNA_05","C6",2020-07-21,202,"49.1028989","-122.9460592"
"ED",6,"ED22A","6_ED22A",2022,"ED6_22A_04","TRRE","B. mixtus","","mixtus_DNA_04","H5",2020-07-21,202,"49.1028989","-122.9460592"
"ED",6,"ED22A","6_ED22A",2022,"ED6_22A_05","TRRE","B. mixtus","","mixtus_DNA_05","B9",2020-07-21,202,"49.1028989","-122.9460592"
"ED",6,"ED22A","6_ED22A",2022,"ED6_22A_06","TRRE","B. mixtus","","mixtus_DNA_05","C11",2020-07-21,202,"49.1028989","-122.9460592"
"ED",6,"ED22A","6_ED22A",2022,"ED6_22A_07","TRRE","B. impatiens","","impatiens_DNA_07","D3",2020-07-21,202,"49.1028989","-122.9460592"
"ED",6,"ED22A","6_ED22A",2022,"ED6_22A_08","TRRE","B. impatiens","","impatiens_DNA_05","G8",2020-07-21,202,"49.1028989","-122.9460592"
"ED",6,"ED22B","6_ED22B",2022,"ED6_22B_01","VICR","B. impatiens","","impatiens_DNA_08","G11",2020-07-21,202,"49.1046204","-122.9460145"
"ED",6,"ED22B","6_ED22B",2022,"ED6_22B_02","VICR","B. mixtus","","mixtus_DNA_05","C2",2020-07-21,202,"49.1046204","-122.9460145"
"ED",6,"ED23A","6_ED23A",2022,"ED6_23A_02","VICR","B. impatiens","","impatiens_DNA_05","F4",2020-07-21,202,"49.1010173","-122.9460843"
"ED",6,"ED23A","6_ED23A",2022,"ED6_23A_03","VICR","B. impatiens","","impatiens_DNA_10","F10",2020-07-21,202,"49.1010173","-122.9460843"
"ED",6,"ED26A","6_ED26A",2022,"ED6_26A_01","EPCI","B. mixtus","","mixtus_DNA_05","C3",2020-07-21,202,"49.1046742","-122.9356172"
"ED",6,"ED27A","6_ED27A",2022,"ED6_27A_04","VICR","B. mixtus","","mixtus_DNA_05","E6",2020-07-21,202,"49.1002656","-122.9297475"
"ED",6,"ED27A","6_ED27A",2022,"ED6_27A_05","VICR","B. mixtus","","mixtus_DNA_05","C5",2020-07-21,202,"49.1002656","-122.9297475"
"ED",6,"ED27A","6_ED27A",2022,"ED6_27A_09","VICR","B. impatiens","","impatiens_DNA_06","C11",2020-07-21,202,"49.1002656","-122.9297475"
"ED",6,"ED27A","6_ED27A",2022,"ED6_27A_10","VICR","B. mixtus","","mixtus_DNA_05","D6",2020-07-21,202,"49.1002656","-122.9297475"
"ED",6,"ED28A","6_ED28A",2022,"ED6_28A_01","VICR","B. impatiens","","impatiens_DNA_09","B6",2020-07-21,202,"49.1007889","-122.9346452"
"ED",6,"ED28A","6_ED28A",2022,"ED6_28A_02","VICR","B. mixtus","","mixtus_DNA_04","H11",2020-07-21,202,"49.1007889","-122.9346452"
"ED",6,"ED28A","6_ED28A",2022,"ED6_28A_03","VICR","B. impatiens","","impatiens_DNA_11","E11",2020-07-21,202,"49.1007889","-122.9346452"
"ED",6,"ED28A","6_ED28A",2022,"ED6_28A_04","VICR","B. impatiens","","impatiens_DNA_05","H3",2020-07-21,202,"49.1007889","-122.9346452"
"ED",6,"ED28A","6_ED28A",2022,"ED6_28A_05","VICR","B. mixtus","","mixtus_DNA_04","G3",2020-07-21,202,"49.1007889","-122.9346452"
"ED",6,"ED28A","6_ED28A",2022,"ED6_28A_07","VICR","B. mixtus","","mixtus_DNA_05","E4",2020-07-21,202,"49.1007889","-122.9346452"
"ED",6,"ED28A","6_ED28A",2022,"ED6_28A_08","VICR","B. impatiens","","impatiens_DNA_09","F1",2020-07-21,202,"49.1007889","-122.9346452"
"ED",6,"ED31","6_ED31",2022,"ED6_31_01","HYRA","B. impatiens","","impatiens_DNA_07","F6",2020-07-21,202,"49.091685","-122.9349074"
"ED",6,"ED31","6_ED31",2022,"ED6_31_02","HYRA","B. impatiens","","impatiens_DNA_05","H7",2020-07-21,202,"49.091685","-122.9349074"
"ED",6,"ED31","6_ED31",2022,"ED6_31_03","HYRA","B. impatiens","","impatiens_DNA_10","F6",2020-07-21,202,"49.091685","-122.9349074"
"ED",6,"ED31","6_ED31",2022,"ED6_31_04","HYRA","B. impatiens","","impatiens_DNA_06","E9",2020-07-21,202,"49.091685","-122.9349074"
"ED",6,"ED31","6_ED31",2022,"ED6_31_05","HYRA","B. impatiens","","impatiens_DNA_10","G11",2020-07-21,202,"49.091685","-122.9349074"
"ED",6,"ED31","6_ED31",2022,"ED6_31_06","HYRA","B. impatiens","","impatiens_DNA_10","A4",2020-07-21,202,"49.091685","-122.9349074"
"ED",6,"ED31","6_ED31",2022,"ED6_31_07","HYRA","B. impatiens","","impatiens_DNA_10","D3",2020-07-21,202,"49.091685","-122.9349074"
"ED",6,"ED31","6_ED31",2022,"ED6_31_08","HYRA","B. impatiens","","impatiens_DNA_06","H10",2020-07-21,202,"49.091685","-122.9349074"
"ED",6,"ED32","6_ED32",2022,"ED6_32_02","TRRE","B. impatiens","","impatiens_DNA_09","F6",2020-07-21,202,"49.0910852","-122.9303897"
"ED",6,"ED32","6_ED32",2022,"ED6_32_03","TRRE","B. impatiens","","impatiens_DNA_05","E3",2020-07-21,202,"49.0910852","-122.9303897"
"ED",7,"ED01","7_ED01",2022,"ED7_01_01","TRHY","B. impatiens","","impatiens_DNA_09","A1",2020-07-29,210,"49.0954133","-122.9487118"
"ED",7,"ED01","7_ED01",2022,"ED7_01_05","CASI","B. impatiens","","impatiens_DNA_05","G10",2020-07-29,210,"49.0954133","-122.9487118"
"ED",7,"ED02","7_ED02",2022,"ED7_02_01","SPDO","B. mixtus","","mixtus_DNA_03","G1",2020-07-29,210,"49.0907749","-122.9404472"
"ED",7,"ED05","7_ED05",2022,"ED7_05_01","HYRA","B. impatiens","","impatiens_DNA_07","B2",2020-07-29,210,"49.0935866","-122.9462978"
"ED",7,"ED06","7_ED06",2022,"ED7_06_01","SIOR","B. mixtus","","mixtus_DNA_03","H3",2020-07-29,210,"49.0937503","-122.9571174"
"ED",7,"ED06","7_ED06",2022,"ED7_06_02","SIOR","B. mixtus","","mixtus_DNA_05","A6",2020-07-29,210,"49.0937503","-122.9571174"
"ED",7,"ED06","7_ED06",2022,"ED7_06_03","CHAN","B. mixtus","","mixtus_DNA_03","H5",2020-07-29,210,"49.0937503","-122.9571174"
"ED",7,"ED06","7_ED06",2022,"ED7_06_04","CHAN","B. impatiens","","impatiens_DNA_07","G5",2020-07-29,210,"49.0937503","-122.9571174"
"ED",7,"ED06","7_ED06",2022,"ED7_06_05","CHAN","B. mixtus","","mixtus_DNA_06","A8",2020-07-29,210,"49.0937503","-122.9571174"
"ED",7,"ED06","7_ED06",2022,"ED7_06_06","CHAN","B. impatiens","","impatiens_DNA_07","B10",2020-07-29,210,"49.0937503","-122.9571174"
"ED",7,"ED08","7_ED08",2022,"ED7_08_01","TRRE","B. impatiens","","impatiens_DNA_06","F9",2020-07-29,210,"49.0997958","-122.9571976"
"ED",7,"ED08","7_ED08",2022,"ED7_08_02","TRRE","B. impatiens","","impatiens_DNA_05","H12",2020-07-29,210,"49.0997958","-122.9571976"
"ED",7,"ED09","7_ED09",2022,"ED7_09_01","TRRE","B. mixtus","","mixtus_DNA_03","E1",2020-07-29,210,"49.1028941","-122.9571922"
"ED",7,"ED10","7_ED10",2022,"ED7_10_01","TRRE","B. mixtus","","mixtus_DNA_03","E4",2020-07-29,210,"49.1053113","-122.9572629"
"ED",7,"ED10","7_ED10",2022,"ED7_10_02","TRRE","B. impatiens","","impatiens_DNA_07","E10",2020-07-29,210,"49.1053113","-122.9572629"
"ED",7,"ED13","7_ED13",2022,"ED7_13_01","HYRA","B. impatiens","","impatiens_DNA_11","C2",2020-07-29,210,"49.0968308","-122.9358556"
"ED",7,"ED13","7_ED13",2022,"ED7_13_02","HYRA","B. impatiens","","impatiens_DNA_11","A10",2020-07-29,210,"49.0968308","-122.9358556"
"ED",7,"ED13","7_ED13",2022,"ED7_13_03","HYRA","B. impatiens","","impatiens_DNA_11","A5",2020-07-29,210,"49.0968308","-122.9358556"
"ED",7,"ED13","7_ED13",2022,"ED7_13_04","HYRA","B. impatiens","","impatiens_DNA_07","B4",2020-07-29,210,"49.0968308","-122.9358556"
"ED",7,"ED13","7_ED13",2022,"ED7_13_05","HYRA","B. impatiens","","impatiens_DNA_11","A9",2020-07-29,210,"49.0968308","-122.9358556"
"ED",7,"ED13","7_ED13",2022,"ED7_13_06","HYRA","B. impatiens","","impatiens_DNA_12","A6",2020-07-29,210,"49.0968308","-122.9358556"
"ED",7,"ED13","7_ED13",2022,"ED7_13_07","HYRA","B. impatiens","","impatiens_DNA_05","G3",2020-07-29,210,"49.0968308","-122.9358556"
"ED",7,"ED13","7_ED13",2022,"ED7_13_08","HYRA","B. impatiens","","impatiens_DNA_10","H2",2020-07-29,210,"49.0968308","-122.9358556"
"ED",7,"ED13","7_ED13",2022,"ED7_13_09","HYRA","B. impatiens","","impatiens_DNA_11","B1",2020-07-29,210,"49.0968308","-122.9358556"
"ED",7,"ED17","7_ED17",2022,"ED7_17_01","TRRE","B. impatiens","","impatiens_DNA_11","E3",2020-07-29,210,"49.0940828","-122.9349878"
"ED",7,"ED17","7_ED17",2022,"ED7_17_02","TRIN","B. impatiens","","impatiens_DNA_06","H6",2020-07-29,210,"49.0940828","-122.9349878"
"ED",7,"ED19A","7_ED19A",2022,"ED7_19A_01","IMGL","B. impatiens","","impatiens_DNA_10","G3",2020-07-29,210,"49.0978928","-122.9307244"
"ED",7,"ED19A","7_ED19A",2022,"ED7_19A_02","IMGL","B. impatiens","","impatiens_DNA_12","B12",2020-07-29,210,"49.0978928","-122.9307244"
"ED",7,"ED19A","7_ED19A",2022,"ED7_19A_03","IMGL","B. impatiens","","impatiens_DNA_11","E5",2020-07-29,210,"49.0978928","-122.9307244"
"ED",7,"ED19A","7_ED19A",2022,"ED7_19A_04","IMGL","B. mixtus","","mixtus_DNA_04","D7",2020-07-29,210,"49.0978928","-122.9307244"
"ED",7,"ED19A","7_ED19A",2022,"ED7_19A_05","IMGL","B. impatiens","","impatiens_DNA_11","A11",2020-07-29,210,"49.0978928","-122.9307244"
"ED",7,"ED19A","7_ED19A",2022,"ED7_19A_06","IMGL","B. impatiens","","impatiens_DNA_05","G2",2020-07-29,210,"49.0978928","-122.9307244"
"ED",7,"ED19A","7_ED19A",2022,"ED7_19A_07","IMGL","B. impatiens","","impatiens_DNA_11","F4",2020-07-29,210,"49.0978928","-122.9307244"
"ED",7,"ED19A","7_ED19A",2022,"ED7_19A_08","IMGL","B. impatiens","","impatiens_DNA_06","G3",2020-07-29,210,"49.0978928","-122.9307244"
"ED",7,"ED19A","7_ED19A",2022,"ED7_19A_09","IMGL","B. impatiens","","impatiens_DNA_12","A8",2020-07-29,210,"49.0978928","-122.9307244"
"ED",7,"ED19A","7_ED19A",2022,"ED7_19A_10","IMGL","B. impatiens","","impatiens_DNA_05","G4",2020-07-29,210,"49.0978928","-122.9307244"
"ED",7,"ED19A","7_ED19A",2022,"ED7_19A_12","IMGL","B. impatiens","","impatiens_DNA_12","A9",2020-07-29,210,"49.0978928","-122.9307244"
"ED",7,"ED19A","7_ED19A",2022,"ED7_19A_13","IMGL","B. impatiens","","impatiens_DNA_11","D8",2020-07-29,210,"49.0978928","-122.9307244"
"ED",7,"ED19A","7_ED19A",2022,"ED7_19A_14","IMGL","B. mixtus","","mixtus_DNA_06","B11",2020-07-29,210,"49.0978928","-122.9307244"
"ED",7,"ED19A","7_ED19A",2022,"ED7_19A_15","IMGL","B. impatiens","","impatiens_DNA_10","G10",2020-07-29,210,"49.0978928","-122.9307244"
"ED",7,"ED19A","7_ED19A",2022,"ED7_19A_16","IMGL","B. impatiens","","impatiens_DNA_06","C9",2020-07-29,210,"49.0978928","-122.9307244"
"ED",7,"ED19A","7_ED19A",2022,"ED7_19A_17","IMGL","B. impatiens","","impatiens_DNA_10","H7",2020-07-29,210,"49.0978928","-122.9307244"
"ED",7,"ED20A","7_ED20A",2022,"ED7_20A_01","VICR","B. mixtus","","mixtus_DNA_05","H7",2020-07-29,210,"49.1046332","-122.9294281"
"ED",7,"ED20A","7_ED20A",2022,"ED7_20A_02","VICR","B. mixtus","","mixtus_DNA_03","F9",2020-07-29,210,"49.1046332","-122.9294281"
"ED",7,"ED20A","7_ED20A",2022,"ED7_20A_03","VICR","B. impatiens","","impatiens_DNA_07","B5",2020-07-29,210,"49.1046332","-122.9294281"
"ED",7,"ED20A","7_ED20A",2022,"ED7_20A_04","VICR","B. mixtus","","mixtus_DNA_04","D2",2020-07-29,210,"49.1046332","-122.9294281"
"ED",7,"ED21A","7_ED21A",2022,"ED7_21A_02","RUAR","B. mixtus","","mixtus_DNA_06","C9",2020-07-29,210,"49.1046683","-122.9321746"
"ED",7,"ED22B","7_ED22B",2022,"ED7_22B_01","VICR","B. impatiens","","impatiens_DNA_11","E9",2020-07-29,210,"49.1046204","-122.9460145"
"ED",7,"ED22B","7_ED22B",2022,"ED7_22B_02","TRHY","B. impatiens","","impatiens_DNA_11","F9",2020-07-29,210,"49.1046204","-122.9460145"
"ED",7,"ED22B","7_ED22B",2022,"ED7_22B_03","TRHY","B. mixtus","","mixtus_DNA_03","F3",2020-07-29,210,"49.1046204","-122.9460145"
"ED",7,"ED22B","7_ED22B",2022,"ED7_22B_04","VICR","B. impatiens","","impatiens_DNA_08","G1",2020-07-29,210,"49.1046204","-122.9460145"
"ED",7,"ED22B","7_ED22B",2022,"ED7_22B_05","VICR","B. impatiens","","impatiens_DNA_10","A7",2020-07-29,210,"49.1046204","-122.9460145"
"ED",7,"ED23A","7_ED23A",2022,"ED7_23A_01","TRRE","B. impatiens","","impatiens_DNA_11","A7",2020-07-29,210,"49.1010173","-122.9460843"
"ED",7,"ED23A","7_ED23A",2022,"ED7_23A_02","TRRE","B. impatiens","","impatiens_DNA_05","E1",2020-07-29,210,"49.1010173","-122.9460843"
"ED",7,"ED23A","7_ED23A",2022,"ED7_23A_03","TRHY","B. impatiens","","impatiens_DNA_12","B2",2020-07-29,210,"49.1010173","-122.9460843"
"ED",7,"ED24A","7_ED24A",2022,"ED7_24A_01","TRHY","B. impatiens","","impatiens_DNA_05","H10",2020-07-29,210,"49.1046616","-122.940654"
"ED",7,"ED24A","7_ED24A",2022,"ED7_24A_02","TRHY","B. mixtus","","mixtus_DNA_05","A3",2020-07-29,210,"49.1046616","-122.940654"
"ED",7,"ED25A","7_ED25A",2022,"ED7_25A_01","EPCI","B. impatiens","","impatiens_DNA_11","B10",2020-07-29,210,"49.1009682","-122.9383971"
"ED",7,"ED25A","7_ED25A",2022,"ED7_25A_02","EPCI","B. impatiens","","impatiens_DNA_10","H11",2020-07-29,210,"49.1009682","-122.9383971"
"ED",7,"ED27A","7_ED27A",2022,"ED7_27A_02","VICR","B. impatiens","","impatiens_DNA_09","H12",2020-07-29,210,"49.1002656","-122.9297475"
"ED",7,"ED29","7_ED29",2022,"ED7_29_01","HYRA","B. impatiens","","impatiens_DNA_11","B2",2020-07-29,210,"49.0946604","-122.9406617"
"ED",7,"ED31","7_ED31",2022,"ED7_31_01","HYRA","B. impatiens","","impatiens_DNA_09","G3",2020-07-29,210,"49.091685","-122.9349074"
"ED",7,"ED31","7_ED31",2022,"ED7_31_02","HYRA","B. impatiens","","impatiens_DNA_07","H12",2020-07-29,210,"49.091685","-122.9349074"
"ED",7,"ED32","7_ED32",2022,"ED7_32_02","TRRE","B. impatiens","","impatiens_DNA_12","A5",2020-07-29,210,"49.0910852","-122.9303897"
"ED",7,"ED32","7_ED32",2022,"ED7_32_03","TRRE","B. impatiens","","impatiens_DNA_12","D12",2020-07-29,210,"49.0910852","-122.9303897"
"ED",7,"ED32","7_ED32",2022,"ED7_32_04","TRRE","B. impatiens","","impatiens_DNA_09","G2",2020-07-29,210,"49.0910852","-122.9303897"
"ED",7,"ED32","7_ED32",2022,"ED7_32_05","TRRE","B. impatiens","","impatiens_DNA_09","H10",2020-07-29,210,"49.0910852","-122.9303897"
"ED",8,"ED01","8_ED01",2022,"ED8_01_01","TRHY","B. impatiens","","impatiens_DNA_06","E3",2020-08-08,220,"49.0954133","-122.9487118"
"ED",8,"ED01","8_ED01",2022,"ED8_01_02","TRHY","B. impatiens","","impatiens_DNA_07","C11",2020-08-08,220,"49.0954133","-122.9487118"
"ED",8,"ED01","8_ED01",2022,"ED8_01_03","TRHY","B. impatiens","","impatiens_DNA_06","E1",2020-08-08,220,"49.0954133","-122.9487118"
"ED",8,"ED01","8_ED01",2022,"ED8_01_04","TRHY","B. impatiens","","impatiens_DNA_06","E10",2020-08-08,220,"49.0954133","-122.9487118"
"ED",8,"ED01","8_ED01",2022,"ED8_01_05","TRHY","B. impatiens","","impatiens_DNA_05","F1",2020-08-08,220,"49.0954133","-122.9487118"
"ED",8,"ED04","8_ED04",2022,"ED8_04_01","TAVU","B. impatiens","","impatiens_DNA_05","F9",2020-08-08,220,"49.0927295","-122.9514265"
"ED",8,"ED04","8_ED04",2022,"ED8_04_02","TAVU","B. impatiens","","impatiens_DNA_09","B3",2020-08-08,220,"49.0927295","-122.9514265"
"ED",8,"ED04","8_ED04",2022,"ED8_04_03","TAVU","B. impatiens","","impatiens_DNA_11","F8",2020-08-08,220,"49.0927295","-122.9514265"
"ED",8,"ED04","8_ED04",2022,"ED8_04_04","TAVU","B. impatiens","","impatiens_DNA_05","E2",2020-08-08,220,"49.0927295","-122.9514265"
"ED",8,"ED06","8_ED06",2022,"ED8_06_01","SPDO","B. impatiens","","impatiens_DNA_06","G12",2020-08-08,220,"49.0937503","-122.9571174"
"ED",8,"ED06","8_ED06",2022,"ED8_06_02","CHAN","B. mixtus","","mixtus_DNA_05","B6",2020-08-08,220,"49.0937503","-122.9571174"
"ED",8,"ED06","8_ED06",2022,"ED8_06_03","CHAN","B. mixtus","","mixtus_DNA_02","G12",2020-08-08,220,"49.0937503","-122.9571174"
"ED",8,"ED06","8_ED06",2022,"ED8_06_04","CHAN","B. mixtus","","mixtus_DNA_04","H7",2020-08-08,220,"49.0937503","-122.9571174"
"ED",8,"ED06","8_ED06",2022,"ED8_06_05","CHAN","B. impatiens","","impatiens_DNA_08","D11",2020-08-08,220,"49.0937503","-122.9571174"
"ED",8,"ED06","8_ED06",2022,"ED8_06_07","JAVU","B. impatiens","","impatiens_DNA_11","B3",2020-08-08,220,"49.0937503","-122.9571174"
"ED",8,"ED09","8_ED09",2022,"ED8_09_02","TRRE","B. impatiens","","impatiens_DNA_10","A8",2020-08-08,220,"49.1028941","-122.9571922"
"ED",8,"ED11","8_ED11",2022,"ED8_11_02","TRME","B. impatiens","","impatiens_DNA_07","G9",2020-08-08,220,"49.0998336","-122.9364988"
"ED",8,"ED12","8_ED12",2022,"ED8_12_01","SPDO","B. impatiens","","impatiens_DNA_07","H11",2020-08-08,220,"49.0941941","-122.9295817"
"ED",8,"ED12","8_ED12",2022,"ED8_12_02","SPDO","B. impatiens","","impatiens_DNA_06","E2",2020-08-08,220,"49.0941941","-122.9295817"
"ED",8,"ED13","8_ED13",2022,"ED8_13_01","TRRE","B. impatiens","","impatiens_DNA_12","B5",2020-08-08,220,"49.0968308","-122.9358556"
"ED",8,"ED13","8_ED13",2022,"ED8_13_02","TRRE","B. impatiens","","impatiens_DNA_12","C7",2020-08-08,220,"49.0968308","-122.9358556"
"ED",8,"ED13","8_ED13",2022,"ED8_13_03","TRRE","B. impatiens","","impatiens_DNA_05","H9",2020-08-08,220,"49.0968308","-122.9358556"
"ED",8,"ED13","8_ED13",2022,"ED8_13_04","TRRE","B. impatiens","","impatiens_DNA_12","B3",2020-08-08,220,"49.0968308","-122.9358556"
"ED",8,"ED13","8_ED13",2022,"ED8_13_05","TRRE","B. impatiens","","impatiens_DNA_06","D10",2020-08-08,220,"49.0968308","-122.9358556"
"ED",8,"ED13","8_ED13",2022,"ED8_13_06","TRRE","B. impatiens","","impatiens_DNA_10","H6",2020-08-08,220,"49.0968308","-122.9358556"
"ED",8,"ED13","8_ED13",2022,"ED8_13_07","TRRE","B. impatiens","","impatiens_DNA_06","E6",2020-08-08,220,"49.0968308","-122.9358556"
"ED",8,"ED13","8_ED13",2022,"ED8_13_08","TRRE","B. impatiens","","impatiens_DNA_11","D10",2020-08-08,220,"49.0968308","-122.9358556"
"ED",8,"ED13","8_ED13",2022,"ED8_13_09","TRRE","B. impatiens","","impatiens_DNA_05","G9",2020-08-08,220,"49.0968308","-122.9358556"
"ED",8,"ED13","8_ED13",2022,"ED8_13_10","TRRE","B. impatiens","","impatiens_DNA_06","D9",2020-08-08,220,"49.0968308","-122.9358556"
"ED",8,"ED15","8_ED15",2022,"ED8_15_01","RUAR","B. mixtus","","mixtus_DNA_04","F9",2020-08-08,220,"49.0918464","-122.9461469"
