"","site","round","sample_pt","sample_id","year","barcode_id","active_flower","final_id","notes","pollen","lat","long","ClusterIndex"
"224","ED",6,"ED27A","6_ED27A",2022,"ED6_27A_05","VICR","B. mixtus","","0","49.1002656","-122.9297475",276
"225","ED",6,"ED27A","6_ED27A",2022,"ED6_27A_09","VICR","B. impatiens","","n","49.1002656","-122.9297475",76
"226","ED",6,"ED27A","6_ED27A",2022,"ED6_27A_10","VICR","B. mixtus","","0","49.1002656","-122.9297475",288
"227","ED",6,"ED28A","6_ED28A",2022,"ED6_28A_01","VICR","B. impatiens","","y","49.1007889","-122.9346452",77
"228","ED",6,"ED28A","6_ED28A",2022,"ED6_28A_02","VICR","B. mixtus","","0","49.1007889","-122.9346452",254
"229","ED",6,"ED28A","6_ED28A",2022,"ED6_28A_03","VICR","B. impatiens","","y","49.1007889","-122.9346452",78
"230","ED",6,"ED28A","6_ED28A",2022,"ED6_28A_04","VICR","B. impatiens","","n","49.1007889","-122.9346452",79
"231","ED",6,"ED28A","6_ED28A",2022,"ED6_28A_05","VICR","B. mixtus","","0","49.1007889","-122.9346452",235
"232","ED",6,"ED28A","6_ED28A",2022,"ED6_28A_07","VICR","B. mixtus","","0","49.1007889","-122.9346452",150
"233","ED",6,"ED28A","6_ED28A",2022,"ED6_28A_08","VICR","B. impatiens","","y","49.1007889","-122.9346452",80
"234","ED",6,"ED31","6_ED31",2022,"ED6_31_01","HYRA","B. impatiens","","y","49.091685","-122.9349074",81
"235","ED",6,"ED31","6_ED31",2022,"ED6_31_02","HYRA","B. impatiens","","y","49.091685","-122.9349074",64
"236","ED",6,"ED31","6_ED31",2022,"ED6_31_03","HYRA","B. impatiens","","y","49.091685","-122.9349074",49
"237","ED",6,"ED31","6_ED31",2022,"ED6_31_04","HYRA","B. impatiens","","y","49.091685","-122.9349074",54
"238","ED",6,"ED31","6_ED31",2022,"ED6_31_05","HYRA","B. impatiens","","y","49.091685","-122.9349074",82
"239","ED",6,"ED31","6_ED31",2022,"ED6_31_06","HYRA","B. impatiens","","y","49.091685","-122.9349074",54
"240","ED",6,"ED31","6_ED31",2022,"ED6_31_07","HYRA","B. impatiens","","y","49.091685","-122.9349074",54
"241","ED",6,"ED31","6_ED31",2022,"ED6_31_08","HYRA","B. impatiens","","y","49.091685","-122.9349074",76
"242","ED",6,"ED32","6_ED32",2022,"ED6_32_02","TRRE","B. impatiens","","y","49.0910852","-122.9303897",83
"243","ED",6,"ED32","6_ED32",2022,"ED6_32_03","TRRE","B. impatiens","","y","49.0910852","-122.9303897",84
"244","ED",7,"ED01","7_ED01",2022,"ED7_01_01","TRHY","B. impatiens","","y","49.0954133","-122.9487118",85
"245","ED",7,"ED01","7_ED01",2022,"ED7_01_05","CASI","B. impatiens","","y","49.0954133","-122.9487118",86
"246","ED",7,"ED02","7_ED02",2022,"ED7_02_01","SPDO","B. mixtus","","1","49.0907749","-122.9404472",153
"247","ED",7,"ED05","7_ED05",2022,"ED7_05_01","HYRA","B. impatiens","","n","49.0935866","-122.9462978",87
"248","ED",7,"ED06","7_ED06",2022,"ED7_06_01","SIOR","B. mixtus","","1","49.0937503","-122.9571174",164
"249","ED",7,"ED06","7_ED06",2022,"ED7_06_02","SIOR","B. mixtus","","0","49.0937503","-122.9571174",261
"250","ED",7,"ED06","7_ED06",2022,"ED7_06_03","CHAN","B. mixtus","","0","49.0937503","-122.9571174",166
"251","ED",7,"ED06","7_ED06",2022,"ED7_06_04","CHAN","B. impatiens","","y","49.0937503","-122.9571174",1033
"252","ED",7,"ED06","7_ED06",2022,"ED7_06_05","CHAN","B. mixtus","","1","49.0937503","-122.9571174",342
"253","ED",7,"ED06","7_ED06",2022,"ED7_06_06","CHAN","B. impatiens","","y","49.0937503","-122.9571174",31
"254","ED",7,"ED08","7_ED08",2022,"ED7_08_01","TRRE","B. impatiens","","n","49.0997958","-122.9571976",84
"255","ED",7,"ED08","7_ED08",2022,"ED7_08_02","TRRE","B. impatiens","","n","49.0997958","-122.9571976",89
"256","ED",7,"ED09","7_ED09",2022,"ED7_09_01","TRRE","B. mixtus","","0","49.1028941","-122.9571922",132
"257","ED",7,"ED10","7_ED10",2022,"ED7_10_01","TRRE","B. mixtus","","0","49.1053113","-122.9572629",135
"258","ED",7,"ED10","7_ED10",2022,"ED7_10_02","TRRE","B. impatiens","","n","49.1053113","-122.9572629",18
"259","ED",7,"ED13","7_ED13",2022,"ED7_13_01","HYRA","B. impatiens","","y","49.0968308","-122.9358556",90
"260","ED",7,"ED13","7_ED13",2022,"ED7_13_02","HYRA","B. impatiens","","y","49.0968308","-122.9358556",91
"261","ED",7,"ED13","7_ED13",2022,"ED7_13_03","HYRA","B. impatiens","","y","49.0968308","-122.9358556",1035
"262","ED",7,"ED13","7_ED13",2022,"ED7_13_04","HYRA","B. impatiens","","y","49.0968308","-122.9358556",93
"263","ED",7,"ED13","7_ED13",2022,"ED7_13_05","HYRA","B. impatiens","","y","49.0968308","-122.9358556",94
"264","ED",7,"ED13","7_ED13",2022,"ED7_13_06","HYRA","B. impatiens","","y","49.0968308","-122.9358556",95
"265","ED",7,"ED13","7_ED13",2022,"ED7_13_07","HYRA","B. impatiens","","y","49.0968308","-122.9358556",96
"266","ED",7,"ED13","7_ED13",2022,"ED7_13_08","HYRA","B. impatiens","","n","49.0968308","-122.9358556",97
"267","ED",7,"ED13","7_ED13",2022,"ED7_13_09","HYRA","B. impatiens","","n","49.0968308","-122.9358556",98
"268","ED",7,"ED17","7_ED17",2022,"ED7_17_01","TRRE","B. impatiens","","n","49.0940828","-122.9349878",13
"269","ED",7,"ED17","7_ED17",2022,"ED7_17_02","TRIN","B. impatiens","","y","49.0940828","-122.9349878",69
"270","ED",7,"ED19A","7_ED19A",2022,"ED7_19A_01","IMGL","B. impatiens","","n","49.0978928","-122.9307244",99
"271","ED",7,"ED19A","7_ED19A",2022,"ED7_19A_02","IMGL","B. impatiens","","n","49.0978928","-122.9307244",100
"272","ED",7,"ED19A","7_ED19A",2022,"ED7_19A_03","IMGL","B. impatiens","","y","49.0978928","-122.9307244",101
"273","ED",7,"ED19A","7_ED19A",2022,"ED7_19A_04","IMGL","B. mixtus","","0","49.0978928","-122.9307244",209
"274","ED",7,"ED19A","7_ED19A",2022,"ED7_19A_05","IMGL","B. impatiens","","n","49.0978928","-122.9307244",102
"275","ED",7,"ED19A","7_ED19A",2022,"ED7_19A_06","IMGL","B. impatiens","","n","49.0978928","-122.9307244",103
"276","ED",7,"ED19A","7_ED19A",2022,"ED7_19A_07","IMGL","B. impatiens","","n","49.0978928","-122.9307244",104
"277","ED",7,"ED19A","7_ED19A",2022,"ED7_19A_08","IMGL","B. impatiens","","n","49.0978928","-122.9307244",105
"278","ED",7,"ED19A","7_ED19A",2022,"ED7_19A_09","IMGL","B. impatiens","","y","49.0978928","-122.9307244",68
"279","ED",7,"ED19A","7_ED19A",2022,"ED7_19A_10","IMGL","B. impatiens","","y","49.0978928","-122.9307244",106
"280","ED",7,"ED19A","7_ED19A",2022,"ED7_19A_12","IMGL","B. impatiens","","n","49.0978928","-122.9307244",107
"281","ED",7,"ED19A","7_ED19A",2022,"ED7_19A_13","IMGL","B. impatiens","","y","49.0978928","-122.9307244",108
"282","ED",7,"ED19A","7_ED19A",2022,"ED7_19A_14","IMGL","B. mixtus","","1","49.0978928","-122.9307244",209
"283","ED",7,"ED19A","7_ED19A",2022,"ED7_19A_15","IMGL","B. impatiens","","n","49.0978928","-122.9307244",20
"284","ED",7,"ED19A","7_ED19A",2022,"ED7_19A_16","IMGL","B. impatiens","","n","49.0978928","-122.9307244",109
"285","ED",7,"ED19A","7_ED19A",2022,"ED7_19A_17","IMGL","B. impatiens","","n","49.0978928","-122.9307244",11
"286","ED",7,"ED20A","7_ED20A",2022,"ED7_20A_01","VICR","B. mixtus","","0","49.1046332","-122.9294281",333
"287","ED",7,"ED20A","7_ED20A",2022,"ED7_20A_02","VICR","B. mixtus","","0","49.1046332","-122.9294281",150
"288","ED",7,"ED20A","7_ED20A",2022,"ED7_20A_03","VICR","B. impatiens","","n","49.1046332","-122.9294281",110
"289","ED",7,"ED20A","7_ED20A",2022,"ED7_20A_04","VICR","B. mixtus","","2","49.1046332","-122.9294281",719
"290","ED",7,"ED21A","7_ED21A",2022,"ED7_21A_02","RUAR","B. mixtus","","1","49.1046683","-122.9321746",360
"291","ED",7,"ED22B","7_ED22B",2022,"ED7_22B_01","VICR","B. impatiens","","n","49.1046204","-122.9460145",96
"292","ED",7,"ED22B","7_ED22B",2022,"ED7_22B_02","TRHY","B. impatiens","","y","49.1046204","-122.9460145",111
"293","ED",7,"ED22B","7_ED22B",2022,"ED7_22B_03","TRHY","B. mixtus","","0","49.1046204","-122.9460145",144
"294","ED",7,"ED22B","7_ED22B",2022,"ED7_22B_04","VICR","B. impatiens","","y","49.1046204","-122.9460145",112
"295","ED",7,"ED22B","7_ED22B",2022,"ED7_22B_05","VICR","B. impatiens","","n","49.1046204","-122.9460145",113
"296","ED",7,"ED23A","7_ED23A",2022,"ED7_23A_01","TRRE","B. impatiens","","y","49.1010173","-122.9460843",114
"297","ED",7,"ED23A","7_ED23A",2022,"ED7_23A_02","TRRE","B. impatiens","","y","49.1010173","-122.9460843",115
"298","ED",7,"ED23A","7_ED23A",2022,"ED7_23A_03","TRHY","B. impatiens","","n","49.1010173","-122.9460843",116
"299","ED",7,"ED24A","7_ED24A",2022,"ED7_24A_01","TRHY","B. impatiens","","y","49.1046616","-122.940654",117
"300","ED",7,"ED24A","7_ED24A",2022,"ED7_24A_02","TRHY","B. mixtus","","1","49.1046616","-122.940654",258
"301","ED",7,"ED25A","7_ED25A",2022,"ED7_25A_01","EPCI","B. impatiens","","n","49.1009682","-122.9383971",118
"302","ED",7,"ED25A","7_ED25A",2022,"ED7_25A_02","EPCI","B. impatiens","","n","49.1009682","-122.9383971",119
"303","ED",7,"ED27A","7_ED27A",2022,"ED7_27A_02","VICR","B. impatiens","","y","49.1002656","-122.9297475",1037
"304","ED",7,"ED29","7_ED29",2022,"ED7_29_01","HYRA","B. impatiens","","y","49.0946604","-122.9406617",121
"305","ED",7,"ED31","7_ED31",2022,"ED7_31_01","HYRA","B. impatiens","","n","49.091685","-122.9349074",122
"306","ED",7,"ED31","7_ED31",2022,"ED7_31_02","HYRA","B. impatiens","","y","49.091685","-122.9349074",123
"307","ED",7,"ED32","7_ED32",2022,"ED7_32_02","TRRE","B. impatiens","","n","49.0910852","-122.9303897",124
"308","ED",7,"ED32","7_ED32",2022,"ED7_32_03","TRRE","B. impatiens","","y","49.0910852","-122.9303897",84
"309","ED",7,"ED32","7_ED32",2022,"ED7_32_04","TRRE","B. impatiens","","y","49.0910852","-122.9303897",125
"310","ED",7,"ED32","7_ED32",2022,"ED7_32_05","TRRE","B. impatiens","","n","49.0910852","-122.9303897",126
"311","ED",8,"ED01","8_ED01",2022,"ED8_01_01","TRHY","B. impatiens","","y","49.0954133","-122.9487118",127
"312","ED",8,"ED01","8_ED01",2022,"ED8_01_02","TRHY","B. impatiens","","y","49.0954133","-122.9487118",128
"313","ED",8,"ED01","8_ED01",2022,"ED8_01_03","TRHY","B. impatiens","","y","49.0954133","-122.9487118",129
"314","ED",8,"ED01","8_ED01",2022,"ED8_01_04","TRHY","B. impatiens","","y","49.0954133","-122.9487118",130
"315","ED",8,"ED01","8_ED01",2022,"ED8_01_05","TRHY","B. impatiens","","y","49.0954133","-122.9487118",131
"316","ED",8,"ED04","8_ED04",2022,"ED8_04_01","TAVU","B. impatiens","","y","49.0927295","-122.9514265",132
"317","ED",8,"ED04","8_ED04",2022,"ED8_04_02","TAVU","B. impatiens","","y","49.0927295","-122.9514265",133
"318","ED",8,"ED04","8_ED04",2022,"ED8_04_03","TAVU","B. impatiens","","y","49.0927295","-122.9514265",134
"319","ED",8,"ED04","8_ED04",2022,"ED8_04_04","TAVU","B. impatiens","","y","49.0927295","-122.9514265",75
"320","ED",8,"ED06","8_ED06",2022,"ED8_06_01","SPDO","B. impatiens","","y","49.0937503","-122.9571174",135
"321","ED",8,"ED06","8_ED06",2022,"ED8_06_02","CHAN","B. mixtus","","2","49.0937503","-122.9571174",249
"322","ED",8,"ED06","8_ED06",2022,"ED8_06_03","CHAN","B. mixtus","","0","49.0937503","-122.9571174",79
"323","ED",8,"ED06","8_ED06",2022,"ED8_06_04","CHAN","B. mixtus","","1","49.0937503","-122.9571174",250
"324","ED",8,"ED06","8_ED06",2022,"ED8_06_05","CHAN","B. impatiens","","n","49.0937503","-122.9571174",136
"325","ED",8,"ED06","8_ED06",2022,"ED8_06_07","JAVU","B. impatiens","","y","49.0937503","-122.9571174",132
"326","ED",8,"ED09","8_ED09",2022,"ED8_09_02","TRRE","B. impatiens","","y","49.1028941","-122.9571922",137
"327","ED",8,"ED11","8_ED11",2022,"ED8_11_02","TRME","B. impatiens","","y","49.0998336","-122.9364988",138
"328","ED",8,"ED12","8_ED12",2022,"ED8_12_01","SPDO","B. impatiens","","y","49.0941941","-122.9295817",8
"329","ED",8,"ED12","8_ED12",2022,"ED8_12_02","SPDO","B. impatiens","","y","49.0941941","-122.9295817",139
"330","ED",8,"ED13","8_ED13",2022,"ED8_13_01","TRRE","B. impatiens","","y","49.0968308","-122.9358556",2
"331","ED",8,"ED13","8_ED13",2022,"ED8_13_02","TRRE","B. impatiens","","y","49.0968308","-122.9358556",140
"332","ED",8,"ED13","8_ED13",2022,"ED8_13_03","TRRE","B. impatiens","","y","49.0968308","-122.9358556",49
"333","ED",8,"ED13","8_ED13",2022,"ED8_13_04","TRRE","B. impatiens","","y","49.0968308","-122.9358556",141
"334","ED",8,"ED13","8_ED13",2022,"ED8_13_05","TRRE","B. impatiens","","y","49.0968308","-122.9358556",142
"335","ED",8,"ED13","8_ED13",2022,"ED8_13_06","TRRE","B. impatiens","","y","49.0968308","-122.9358556",143
"336","ED",8,"ED13","8_ED13",2022,"ED8_13_07","TRRE","B. impatiens","","y","49.0968308","-122.9358556",1038
"337","ED",8,"ED13","8_ED13",2022,"ED8_13_08","TRRE","B. impatiens","","y","49.0968308","-122.9358556",144
"338","ED",8,"ED13","8_ED13",2022,"ED8_13_09","TRRE","B. impatiens","","y","49.0968308","-122.9358556",145
"339","ED",8,"ED13","8_ED13",2022,"ED8_13_10","TRRE","B. impatiens","","y","49.0968308","-122.9358556",1039
"340","ED",8,"ED15","8_ED15",2022,"ED8_15_01","RUAR","B. mixtus","","1","49.0918464","-122.9461469",230
"341","ED",8,"ED17","8_ED17",2022,"ED8_17_01","CHAN","B. impatiens","","y","49.0940828","-122.9349878",147
"342","ED",8,"ED17","8_ED17",2022,"ED8_17_02","TRRE","B. impatiens","","y","49.0940828","-122.9349878",13
"343","ED",8,"ED17","8_ED17",2022,"ED8_17_03","TRRE","B. impatiens","","y","49.0940828","-122.9349878",82
"344","ED",8,"ED17","8_ED17",2022,"ED8_17_04","TRRE","B. impatiens","","y","49.0940828","-122.9349878",83
"345","ED",8,"ED17","8_ED17",2022,"ED8_17_05","TRRE","B. impatiens","","n","49.0940828","-122.9349878",69
"346","ED",8,"ED17","8_ED17",2022,"ED8_17_06","TRRE","B. impatiens","","n","49.0940828","-122.9349878",69
"347","ED",8,"ED19A","8_ED19A",2022,"ED8_19A_01","IMGL","B. impatiens","","n","49.0978928","-122.9307244",148
"348","ED",8,"ED19A","8_ED19A",2022,"ED8_19A_02","IMGL","B. impatiens","","y","49.0978928","-122.9307244",149
"349","ED",8,"ED19A","8_ED19A",2022,"ED8_19A_03","IMGL","B. impatiens","","y","49.0978928","-122.9307244",150
"350","ED",8,"ED19A","8_ED19A",2022,"ED8_19A_04","IMGL","B. impatiens","","y","49.0978928","-122.9307244",151
"351","ED",8,"ED19A","8_ED19A",2022,"ED8_19A_05","IMGL","B. impatiens","","n","49.0978928","-122.9307244",152
"352","ED",8,"ED19A","8_ED19A",2022,"ED8_19A_06","IMGL","B. impatiens","","y","49.0978928","-122.9307244",153
"353","ED",8,"ED19A","8_ED19A",2022,"ED8_19A_07","IMGL","B. impatiens","","y","49.0978928","-122.9307244",154
"354","ED",8,"ED19A","8_ED19A",2022,"ED8_19A_08","IMGL","B. impatiens","","n","49.0978928","-122.9307244",155
"355","ED",8,"ED19A","8_ED19A",2022,"ED8_19A_09","IMGL","B. impatiens","","y","49.0978928","-122.9307244",156
"356","ED",8,"ED19A","8_ED19A",2022,"ED8_19A_10","IMGL","B. impatiens","","n","49.0978928","-122.9307244",157
"357","ED",8,"ED19A","8_ED19A",2022,"ED8_19A_11","IMGL","B. impatiens","","y","49.0978928","-122.9307244",158
"358","ED",8,"ED19A","8_ED19A",2022,"ED8_19A_12","IMGL","B. impatiens","","y","49.0978928","-122.9307244",159
"359","ED",8,"ED19A","8_ED19A",2022,"ED8_19A_13","IMGL","B. impatiens","","y","49.0978928","-122.9307244",160
"360","ED",8,"ED19A","8_ED19A",2022,"ED8_19A_14","IMGL","B. impatiens","","y","49.0978928","-122.9307244",161
"361","ED",8,"ED19A","8_ED19A",2022,"ED8_19A_15","IMGL","B. impatiens","","y","49.0978928","-122.9307244",162
"362","ED",8,"ED19A","8_ED19A",2022,"ED8_19A_16","IMGL","B. mixtus","","0","49.0978928","-122.9307244",261
"363","ED",8,"ED19A","8_ED19A",2022,"ED8_19A_17","IMGL","B. impatiens","","y","49.0978928","-122.9307244",163
"364","ED",8,"ED19A","8_ED19A",2022,"ED8_19A_18","IMGL","B. impatiens","","y","49.0978928","-122.9307244",164
"365","ED",8,"ED19A","8_ED19A",2022,"ED8_19A_19","IMGL","B. impatiens","","y","49.0978928","-122.9307244",67
"366","ED",8,"ED19A","8_ED19A",2022,"ED8_19A_20","IMGL","B. impatiens","","y","49.0978928","-122.9307244",165
"367","ED",8,"ED19A","8_ED19A",2022,"ED8_19A_21","IMGL","B. impatiens","","y","49.0978928","-122.9307244",166
"368","ED",8,"ED19A","8_ED19A",2022,"ED8_19A_22","IMGL","B. impatiens","","y","49.0978928","-122.9307244",167
"369","ED",8,"ED19A","8_ED19A",2022,"ED8_19A_23","IMGL","B. impatiens","","y","49.0978928","-122.9307244",1041
"370","ED",8,"ED19A","8_ED19A",2022,"ED8_19A_24","IMGL","B. impatiens","","y","49.0978928","-122.9307244",169
"371","ED",8,"ED19A","8_ED19A",2022,"ED8_19A_25","IMGL","B. impatiens","","y","49.0978928","-122.9307244",170
"372","ED",8,"ED19A","8_ED19A",2022,"ED8_19A_26","IMGL","B. impatiens","","n","49.0978928","-122.9307244",113
"373","ED",8,"ED19A","8_ED19A",2022,"ED8_19A_27","IMGL","B. impatiens","","y","49.0978928","-122.9307244",171
"374","ED",8,"ED19A","8_ED19A",2022,"ED8_19A_28","IMGL","B. impatiens","","y","49.0978928","-122.9307244",172
"375","ED",8,"ED19A","8_ED19A",2022,"ED8_19A_29","IMGL","B. impatiens","","n","49.0978928","-122.9307244",1034
"376","ED",8,"ED19A","8_ED19A",2022,"ED8_19A_30","IMGL","B. impatiens","","y","49.0978928","-122.9307244",173
"377","ED",8,"ED19A","8_ED19A",2022,"ED8_19A_31","IMGL","B. impatiens","","y","49.0978928","-122.9307244",174
"378","ED",8,"ED19A","8_ED19A",2022,"ED8_19A_32","IMGL","B. impatiens","","n","49.0978928","-122.9307244",175
"379","ED",8,"ED20A","8_ED20A",2022,"ED8_20A_01","VICR","B. impatiens","","y","49.1046332","-122.9294281",176
"380","ED",8,"ED20A","8_ED20A",2022,"ED8_20A_02","SPDO","B. impatiens","","y","49.1046332","-122.9294281",177
"381","ED",8,"ED22B","8_ED22B",2022,"ED8_22B_01","TRHY","B. impatiens","","y","49.1046204","-122.9460145",178
"382","ED",8,"ED22B","8_ED22B",2022,"ED8_22B_02","VICR","B. impatiens","","y","49.1046204","-122.9460145",74
"383","ED",8,"ED22B","8_ED22B",2022,"ED8_22B_03","VICR","B. mixtus","","0","49.1046204","-122.9460145",239
"384","ED",8,"ED22B","8_ED22B",2022,"ED8_22B_05","RARA","B. impatiens","","y","49.1046204","-122.9460145",179
"385","ED",8,"ED23A","8_ED23A",2022,"ED8_23A_01","TRHY","B. impatiens","","n","49.1010173","-122.9460843",51
"386","ED",8,"ED23A","8_ED23A",2022,"ED8_23A_03","RARA","B. impatiens","","y","49.1010173","-122.9460843",180
"387","ED",8,"ED25A","8_ED25A",2022,"ED8_25A_02","SPDO","B. mixtus","","1","49.1009682","-122.9383971",78
"388","ED",8,"ED25A","8_ED25A",2022,"ED8_25A_03","SPDO","B. mixtus","","0","49.1009682","-122.9383971",227
"389","ED",8,"ED25A","8_ED25A",2022,"ED8_25A_05","SPDO","B. impatiens","","y","49.1009682","-122.9383971",181
"390","ED",8,"ED26A","8_ED26A",2022,"ED8_26A_01","RARA","B. impatiens","","y","49.1046742","-122.9356172",1029
"391","ED",8,"ED28A","8_ED28A",2022,"ED8_28A_01","TRRE","B. impatiens","","y","49.1007889","-122.9346452",74
"392","ED",8,"ED31","8_ED31",2022,"ED8_31_02","TAVU","B. impatiens","","y","49.091685","-122.9349074",182
"393","ED",8,"ED31","8_ED31",2022,"ED8_31_03","TAVU","B. impatiens","","y","49.091685","-122.9349074",183
"394","ED",8,"ED31","8_ED31",2022,"ED8_31_04","TAVU","B. impatiens","","y","49.091685","-122.9349074",184
"395","ED",8,"ED31","8_ED31",2022,"ED8_31_05","TAVU","B. impatiens","","y","49.091685","-122.9349074",185
"396","ED",8,"ED32","8_ED32",2022,"ED8_32_01","TRRE","B. impatiens","","y","49.0910852","-122.9303897",186
"397","ED",8,"ED32","8_ED32",2022,"ED8_32_02","TRRE","B. impatiens","","y","49.0910852","-122.9303897",187
"398","ED",8,"ED32","8_ED32",2022,"ED8_32_04","TRRE","B. impatiens","","y","49.0910852","-122.9303897",188
"399","ED",9,"ED01","9_ED01",2022,"ED9_01_01","BIFR","B. impatiens","","y","49.0954133","-122.9487118",189
"400","ED",9,"ED01","9_ED01",2022,"ED9_01_02","CIVU","B. impatiens","","y","49.0954133","-122.9487118",190
"401","ED",9,"ED01","9_ED01",2022,"ED9_01_04","CIVU","B. impatiens","","y","49.0954133","-122.9487118",191
"402","ED",9,"ED01","9_ED01",2022,"ED9_01_06","TRHY","B. impatiens","","y","49.0954133","-122.9487118",192
"403","ED",9,"ED02","9_ED02",2022,"ED9_02_01","SPDO","B. impatiens","","y","49.0907749","-122.9404472",193
"404","ED",9,"ED02","9_ED02",2022,"ED9_02_02","SPDO","B. impatiens","","y","49.0907749","-122.9404472",194
"405","ED",9,"ED02","9_ED02",2022,"ED9_02_04","SPDO","B. impatiens","","y","49.0907749","-122.9404472",195
"406","ED",9,"ED06","9_ED06",2022,"ED9_06_01","JAVU","B. impatiens","","y","49.0937503","-122.9571174",196
"407","ED",9,"ED11","9_ED11",2022,"ED9_11_02","CIVU","B. impatiens","","n","49.0998336","-122.9364988",197
"408","ED",9,"ED11","9_ED11",2022,"ED9_11_04","SOCA","B. impatiens","","y","49.0998336","-122.9364988",198
"409","ED",9,"ED12","9_ED12",2022,"ED9_12_01","TRRE","B. impatiens","","y","49.0941941","-122.9295817",199
"410","ED",9,"ED12","9_ED12",2022,"ED9_12_02","HYRA","B. impatiens","","y","49.0941941","-122.9295817",200
"411","ED",9,"ED12","9_ED12",2022,"ED9_12_03","HYRA","B. impatiens","","y","49.0941941","-122.9295817",201
"412","ED",9,"ED12","9_ED12",2022,"ED9_12_04","TRRE","B. impatiens","","y","49.0941941","-122.9295817",202
"413","ED",9,"ED12","9_ED12",2022,"ED9_12_05","TRRE","B. impatiens","","y","49.0941941","-122.9295817",203
"414","ED",9,"ED12","9_ED12",2022,"ED9_12_06","SPDO","B. impatiens","","y","49.0941941","-122.9295817",204
"415","ED",9,"ED13","9_ED13",2022,"ED9_13_01","TRRE","B. impatiens","","y","49.0968308","-122.9358556",205
"416","ED",9,"ED13","9_ED13",2022,"ED9_13_02","TRRE","B. impatiens","","y","49.0968308","-122.9358556",206
"417","ED",9,"ED13","9_ED13",2022,"ED9_13_05","TRRE","B. impatiens","","y","49.0968308","-122.9358556",207
